Source Name	Comment[ENA_SAMPLE]	Comment[BioSD_SAMPLE]	Characteristics[organism]	Characteristics[individual]	Characteristics[developmental stage]	Characteristics[organism part]	Characteristics[sampling site]	Characteristics[karyotype]	Comment[additional information]	Characteristics[block]	Material Type	Protocol REF	Performer	Protocol REF	Performer	Protocol REF	Performer	Protocol REF	Extract Name	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRAND]	Comment[LIBRARY_STRATEGY]	Comment[NOMINAL_LENGTH]	Comment[NOMINAL_SDEV]	Comment[ORIENTATION]	Protocol REF	Performer	Assay Name	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[SUBMITTED_FILE_NAME]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Comment[SPOT_LENGTH]	Comment[READ_INDEX_1_BASE_COORD]	Factor Value[developmental stage]	Factor Value[organism part]
HDBR782	ERS1221441	SAMEA4050331	Homo sapiens	11322	Carnegie Stage 18	brain fragment	 	46, XY	 	sequencing batch:FC2014_049	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR782	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR782_CCGTCC_L007	sequencing assay	ERX1544167	HDBR782_CCGTCC_L007_2.fq.gz	HDBR782_CCGTCC_L007_2.fq.gz	ERR1473043	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/003/ERR1473043/ERR1473043_2.fastq.gz	200	101	Carnegie Stage 18	brain fragment
HDBR784	ERS1221442	SAMEA4050332	Homo sapiens	11234	Carnegie Stage 18	brain fragment	 	46, XX	 	sequencing batch:FC2014_049	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR784	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR784_ACTGAT_L007	sequencing assay	ERX1544168	HDBR784_ACTGAT_L007_1.fq.gz	HDBR784_ACTGAT_L007_1.fq.gz	ERR1473044	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/004/ERR1473044/ERR1473044_1.fastq.gz	200	101	Carnegie Stage 18	brain fragment
HDBR784	ERS1221442	SAMEA4050332	Homo sapiens	11234	Carnegie Stage 18	brain fragment	 	46, XX	 	sequencing batch:FC2014_049	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR784	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR784_ACTGAT_L007	sequencing assay	ERX1544168	HDBR784_ACTGAT_L007_2.fq.gz	HDBR784_ACTGAT_L007_2.fq.gz	ERR1473044	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/004/ERR1473044/ERR1473044_2.fastq.gz	200	101	Carnegie Stage 18	brain fragment
HDBR785	ERS1221443	SAMEA4050333	Homo sapiens	11395	Carnegie Stage 17	brain fragment	 	46, XY	 	sequencing batch:FC2014_049	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR785	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR785_ATCACG_L008	sequencing assay	ERX1544169	HDBR785_ATCACG_L008_1.fq.gz	HDBR785_ATCACG_L008_1.fq.gz	ERR1473045	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/005/ERR1473045/ERR1473045_1.fastq.gz	200	101	Carnegie Stage 17	brain fragment
HDBR785	ERS1221443	SAMEA4050333	Homo sapiens	11395	Carnegie Stage 17	brain fragment	 	46, XY	 	sequencing batch:FC2014_049	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR785	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR785_ATCACG_L008	sequencing assay	ERX1544169	HDBR785_ATCACG_L008_2.fq.gz	HDBR785_ATCACG_L008_2.fq.gz	ERR1473045	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/005/ERR1473045/ERR1473045_2.fastq.gz	200	101	Carnegie Stage 17	brain fragment
HDBR786	ERS1221444	SAMEA4050334	Homo sapiens	11321	Carnegie Stage 17	brain fragment	 	46, XY	 	sequencing batch:FC2014_049	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR786	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR786_ACTTGA_L008	sequencing assay	ERX1544170	HDBR786_ACTTGA_L008_1.fq.gz	HDBR786_ACTTGA_L008_1.fq.gz	ERR1473046	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/006/ERR1473046/ERR1473046_1.fastq.gz	200	101	Carnegie Stage 17	brain fragment
HDBR786	ERS1221444	SAMEA4050334	Homo sapiens	11321	Carnegie Stage 17	brain fragment	 	46, XY	 	sequencing batch:FC2014_049	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR786	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR786_ACTTGA_L008	sequencing assay	ERX1544170	HDBR786_ACTTGA_L008_2.fq.gz	HDBR786_ACTTGA_L008_2.fq.gz	ERR1473046	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/006/ERR1473046/ERR1473046_2.fastq.gz	200	101	Carnegie Stage 17	brain fragment
HDBR791	ERS1221445	SAMEA4050335	Homo sapiens	11334	Carnegie Stage 16	brain fragment	 	46, XX	 	sequencing batch:FC2014_049	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR791	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR791_ACAGTG_L002	sequencing assay	ERX1544171	HDBR791_ACAGTG_L002_1.fq.gz	HDBR791_ACAGTG_L002_1.fq.gz	ERR1473047	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/007/ERR1473047/ERR1473047_1.fastq.gz	200	101	Carnegie Stage 16	brain fragment
HDBR791	ERS1221445	SAMEA4050335	Homo sapiens	11334	Carnegie Stage 16	brain fragment	 	46, XX	 	sequencing batch:FC2014_049	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR791	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR791_ACAGTG_L002	sequencing assay	ERX1544171	HDBR791_ACAGTG_L002_2.fq.gz	HDBR791_ACAGTG_L002_2.fq.gz	ERR1473047	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/007/ERR1473047/ERR1473047_2.fastq.gz	200	101	Carnegie Stage 16	brain fragment
HDBR792	ERS1221446	SAMEA4050336	Homo sapiens	11397	Carnegie Stage 15	brain fragment	 	46, XX	 	sequencing batch:FC2014_049	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR792	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR792_GCCAAT_L005	sequencing assay	ERX1544172	HDBR792_GCCAAT_L005_1.fq.gz	HDBR792_GCCAAT_L005_1.fq.gz	ERR1473048	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/008/ERR1473048/ERR1473048_1.fastq.gz	200	101	Carnegie Stage 15	brain fragment
HDBR792	ERS1221446	SAMEA4050336	Homo sapiens	11397	Carnegie Stage 15	brain fragment	 	46, XX	 	sequencing batch:FC2014_049	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR792	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR792_GCCAAT_L005	sequencing assay	ERX1544172	HDBR792_GCCAAT_L005_2.fq.gz	HDBR792_GCCAAT_L005_2.fq.gz	ERR1473048	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/008/ERR1473048/ERR1473048_2.fastq.gz	200	101	Carnegie Stage 15	brain fragment
HDBR793	ERS1221447	SAMEA4050337	Homo sapiens	11405	Carnegie Stage 15	brain fragment	 	46, XX	 	sequencing batch:FC2014_045	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR793	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR793_TGACCA_L003	sequencing assay	ERX1544173	HDBR793_TGACCA_L003_1.fq.gz	HDBR793_TGACCA_L003_1.fq.gz	ERR1473049	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/009/ERR1473049/ERR1473049_1.fastq.gz	200	101	Carnegie Stage 15	brain fragment
HDBR793	ERS1221447	SAMEA4050337	Homo sapiens	11405	Carnegie Stage 15	brain fragment	 	46, XX	 	sequencing batch:FC2014_045	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR793	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR793_TGACCA_L003	sequencing assay	ERX1544173	HDBR793_TGACCA_L003_2.fq.gz	HDBR793_TGACCA_L003_2.fq.gz	ERR1473049	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/009/ERR1473049/ERR1473049_2.fastq.gz	200	101	Carnegie Stage 15	brain fragment
HDBR803	ERS1221448	SAMEA4050338	Homo sapiens	11143	Carnegie Stage 20	brain fragment	 	46, XY	 	sequencing batch:FC2014_050	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR803	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR803_GATCAG_L008	sequencing assay	ERX1544174	HDBR803_GATCAG_L008_1.fq.gz	HDBR803_GATCAG_L008_1.fq.gz	ERR1473050	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/000/ERR1473050/ERR1473050_1.fastq.gz	200	101	Carnegie Stage 20	brain fragment
HDBR803	ERS1221448	SAMEA4050338	Homo sapiens	11143	Carnegie Stage 20	brain fragment	 	46, XY	 	sequencing batch:FC2014_050	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR803	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR803_GATCAG_L008	sequencing assay	ERX1544174	HDBR803_GATCAG_L008_2.fq.gz	HDBR803_GATCAG_L008_2.fq.gz	ERR1473050	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/000/ERR1473050/ERR1473050_2.fastq.gz	200	101	Carnegie Stage 20	brain fragment
HDBR809	ERS1221449	SAMEA4050339	Homo sapiens	11312	9 post conception weeks	brain fragment	 	46, XX	 	sequencing batch:FC2014_050	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR809	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR809_ATCACG_L003	sequencing assay	ERX1544175	HDBR809_ATCACG_L003_1.fq.gz	HDBR809_ATCACG_L003_1.fq.gz	ERR1473051	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/001/ERR1473051/ERR1473051_1.fastq.gz	200	101	9 post conception weeks	brain fragment
HDBR809	ERS1221449	SAMEA4050339	Homo sapiens	11312	9 post conception weeks	brain fragment	 	46, XX	 	sequencing batch:FC2014_050	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR809	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR809_ATCACG_L003	sequencing assay	ERX1544175	HDBR809_ATCACG_L003_2.fq.gz	HDBR809_ATCACG_L003_2.fq.gz	ERR1473051	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/001/ERR1473051/ERR1473051_2.fastq.gz	200	101	9 post conception weeks	brain fragment
HDBR815	ERS1221450	SAMEA4050340	Homo sapiens	11160	Late 8 post conception weeks	brain fragment	 	46, XX	 	sequencing batch:FC2014_050	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR815	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR815_AGTCAA_L004	sequencing assay	ERX1544176	HDBR815_AGTCAA_L004_1.fq.gz	HDBR815_AGTCAA_L004_1.fq.gz	ERR1473052	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/002/ERR1473052/ERR1473052_1.fastq.gz	200	101	Late 8 post conception weeks	brain fragment
HDBR815	ERS1221450	SAMEA4050340	Homo sapiens	11160	Late 8 post conception weeks	brain fragment	 	46, XX	 	sequencing batch:FC2014_050	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR815	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR815_AGTCAA_L004	sequencing assay	ERX1544176	HDBR815_AGTCAA_L004_2.fq.gz	HDBR815_AGTCAA_L004_2.fq.gz	ERR1473052	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/002/ERR1473052/ERR1473052_2.fastq.gz	200	101	Late 8 post conception weeks	brain fragment
HDBR816	ERS1221451	SAMEA4050341	Homo sapiens	11144	Late 8 post conception weeks	brain fragment	 	46, XY	 	sequencing batch:FC2014_050	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR816	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR816_GTCCGC_L004	sequencing assay	ERX1544177	HDBR816_GTCCGC_L004_1.fq.gz	HDBR816_GTCCGC_L004_1.fq.gz	ERR1473053	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/003/ERR1473053/ERR1473053_1.fastq.gz	200	101	Late 8 post conception weeks	brain fragment
HDBR816	ERS1221451	SAMEA4050341	Homo sapiens	11144	Late 8 post conception weeks	brain fragment	 	46, XY	 	sequencing batch:FC2014_050	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR816	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR816_GTCCGC_L004	sequencing assay	ERX1544177	HDBR816_GTCCGC_L004_2.fq.gz	HDBR816_GTCCGC_L004_2.fq.gz	ERR1473053	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/003/ERR1473053/ERR1473053_2.fastq.gz	200	101	Late 8 post conception weeks	brain fragment
HDBR818	ERS1221452	SAMEA4050342	Homo sapiens	11589	20 post conception weeks	brain fragment	 	46, XY	 	sequencing batch:FC2014_050	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR818	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR818_TAGCTT_L005	sequencing assay	ERX1544178	HDBR818_TAGCTT_L005_1.fq.gz	HDBR818_TAGCTT_L005_1.fq.gz	ERR1473054	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/004/ERR1473054/ERR1473054_1.fastq.gz	200	101	20 post conception weeks	brain fragment
HDBR818	ERS1221452	SAMEA4050342	Homo sapiens	11589	20 post conception weeks	brain fragment	 	46, XY	 	sequencing batch:FC2014_050	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR818	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR818_TAGCTT_L005	sequencing assay	ERX1544178	HDBR818_TAGCTT_L005_2.fq.gz	HDBR818_TAGCTT_L005_2.fq.gz	ERR1473054	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/004/ERR1473054/ERR1473054_2.fastq.gz	200	101	20 post conception weeks	brain fragment
HDBR819	ERS1221453	SAMEA4050343	Homo sapiens	11876	Carnegie Stage 21	brain fragment	 	46, XY	 	sequencing batch:FC2014_050	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR819	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR819_ATGTCA_L005	sequencing assay	ERX1544179	HDBR819_ATGTCA_L005_1.fq.gz	HDBR819_ATGTCA_L005_1.fq.gz	ERR1473055	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/005/ERR1473055/ERR1473055_1.fastq.gz	200	101	Carnegie Stage 21	brain fragment
HDBR819	ERS1221453	SAMEA4050343	Homo sapiens	11876	Carnegie Stage 21	brain fragment	 	46, XY	 	sequencing batch:FC2014_050	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR819	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR819_ATGTCA_L005	sequencing assay	ERX1544179	HDBR819_ATGTCA_L005_2.fq.gz	HDBR819_ATGTCA_L005_2.fq.gz	ERR1473055	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/005/ERR1473055/ERR1473055_2.fastq.gz	200	101	Carnegie Stage 21	brain fragment
HDBR820	ERS1221454	SAMEA4050344	Homo sapiens	11581	19 post conception weeks	brain fragment	 	46, XY	 	sequencing batch:FC2014_050	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR820	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR820_ACTTGA_L005	sequencing assay	ERX1544180	HDBR820_ACTTGA_L005_1.fq.gz	HDBR820_ACTTGA_L005_1.fq.gz	ERR1473056	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/006/ERR1473056/ERR1473056_1.fastq.gz	200	101	19 post conception weeks	brain fragment
HDBR820	ERS1221454	SAMEA4050344	Homo sapiens	11581	19 post conception weeks	brain fragment	 	46, XY	 	sequencing batch:FC2014_050	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR820	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR820_ACTTGA_L005	sequencing assay	ERX1544180	HDBR820_ACTTGA_L005_2.fq.gz	HDBR820_ACTTGA_L005_2.fq.gz	ERR1473056	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/006/ERR1473056/ERR1473056_2.fastq.gz	200	101	19 post conception weeks	brain fragment
HDBR822	ERS1221455	SAMEA4050345	Homo sapiens	11808	17 post conception weeks	brain fragment	 	46, XY	 	sequencing batch:FC2014_050	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR822	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR822_CCGTCC_L006	sequencing assay	ERX1544181	HDBR822_CCGTCC_L006_1.fq.gz	HDBR822_CCGTCC_L006_1.fq.gz	ERR1473057	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/007/ERR1473057/ERR1473057_1.fastq.gz	200	101	17 post conception weeks	brain fragment
HDBR822	ERS1221455	SAMEA4050345	Homo sapiens	11808	17 post conception weeks	brain fragment	 	46, XY	 	sequencing batch:FC2014_050	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR822	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR822_CCGTCC_L006	sequencing assay	ERX1544181	HDBR822_CCGTCC_L006_2.fq.gz	HDBR822_CCGTCC_L006_2.fq.gz	ERR1473057	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/007/ERR1473057/ERR1473057_2.fastq.gz	200	101	17 post conception weeks	brain fragment
HDBR823	ERS1221456	SAMEA4050346	Homo sapiens	11580	17 post conception weeks	brain fragment	 	46, XY	 	sequencing batch:FC2014_050	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR823	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR823_GTGAAA_L006	sequencing assay	ERX1544182	HDBR823_GTGAAA_L006_1.fq.gz	HDBR823_GTGAAA_L006_1.fq.gz	ERR1473058	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/008/ERR1473058/ERR1473058_1.fastq.gz	200	101	17 post conception weeks	brain fragment
HDBR823	ERS1221456	SAMEA4050346	Homo sapiens	11580	17 post conception weeks	brain fragment	 	46, XY	 	sequencing batch:FC2014_050	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR823	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR823_GTGAAA_L006	sequencing assay	ERX1544182	HDBR823_GTGAAA_L006_2.fq.gz	HDBR823_GTGAAA_L006_2.fq.gz	ERR1473058	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/008/ERR1473058/ERR1473058_2.fastq.gz	200	101	17 post conception weeks	brain fragment
HDBR824	ERS1221457	SAMEA4050347	Homo sapiens	11464	17 post conception weeks	brain fragment	 	46, XX	 	sequencing batch:FC2014_050	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR824	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR824_GTGGCC_L006	sequencing assay	ERX1544183	HDBR824_GTGGCC_L006_1.fq.gz	HDBR824_GTGGCC_L006_1.fq.gz	ERR1473059	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/009/ERR1473059/ERR1473059_1.fastq.gz	200	101	17 post conception weeks	brain fragment
HDBR824	ERS1221457	SAMEA4050347	Homo sapiens	11464	17 post conception weeks	brain fragment	 	46, XX	 	sequencing batch:FC2014_050	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR824	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR824_GTGGCC_L006	sequencing assay	ERX1544183	HDBR824_GTGGCC_L006_2.fq.gz	HDBR824_GTGGCC_L006_2.fq.gz	ERR1473059	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/009/ERR1473059/ERR1473059_2.fastq.gz	200	101	17 post conception weeks	brain fragment
